CODMES_PLANIFICACION,FECDIA_TARGET,LLAMADAS_INGRESADAS_TARGET,CODMES_DATA_VARIABLES,TRX_AGENTE,TRX_BCA_INTERNET,TRX_BCA_MOVIL,TRX_BCA_TELEFONO,TRX_CAJERO_AUTOMATICO,TRX_CAJERO_OTRAS_REDES,TRX_POS,TRX_APP_NEGOCIO,TRX_VENTANILLA,CLI_NORMAL_TOTAL_ODS,CLI_EXCL_TOTAL_ODS,CLI_SUPEREXCL_TOTAL_ODS,CLI_PEQYME_TOTAL_ODS,CLI_NO_BANCO_TOTAL_ODS,MAX_INGRESADAS_D_U1,MAX_INGRESADAS_D_U3,MAX_INGRESADAS_D_U6,MAX_INGRESADAS_U1,MAX_INGRESADAS_U3,MAX_INGRESADAS_U6,MIN_INGRESADAS_D_U1,MIN_INGRESADAS_D_U3,MIN_INGRESADAS_D_U6,MIN_INGRESADAS_U1,MIN_INGRESADAS_U3,MIN_INGRESADAS_U6,PROM_INGRESADAS_D_U1,PROM_INGRESADAS_D_U3,PROM_INGRESADAS_D_U6,PROM_INGRESADAS_U1,PROM_INGRESADAS_U3,PROM_INGRESADAS_U6,DIA_SEMANA_NUM,TIPOLOGIA,CANT_DIAS_DESP_FACT_MEX_22,CANT_DIAS_DESP_FACT_ISA_10,CANT_DIAS_DESP_FACT_ISA_25,DIA_FACT_MEX_22,DIA_FACT_ISA_10,DIA_FACT_ISA_25,lag1,lag6,lag12,lag24,lag54,lag66,lag78,lag109,lag156,lag234,lag288,rolling_mean6,rolling_mean12,rolling_mean24,rolling_mean54,rolling_mean66,rolling_mean78,rolling_mean109,rolling_mean156,rolling_mean234,rolling_mean288
201904,2019-07-10,27089,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,30684,30684,32757,34108,37670,37670,19783,18209,18209.0,6019,6019.0,4237.0,23648.0,21359.0,22987.0,20319.0,19905.0,20242.0,3,3,19,0,16,0,1,0,32946.0,28505.0,30955.0,18779.0,24567.0,19783.0,20352.0,25564.0,19516.0,21634.0,22219.0,27453.666666666668,28953.916666666668,25520.958333333332,25146.24074074074,25062.621212121212,24236.397435897437,23573.275229357798,22989.71153846154,22492.222222222223,22329.322916666668
201904,2019-07-11,23288,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,23196,30789,32369,34108,37670,37670,12205,12205,7910.0,6019,6019.0,4237.0,18291.0,19678.0,20887.0,20319.0,19905.0,20242.0,4,3,20,1,17,0,0,0,27089.0,23622.0,28099.0,21831.0,21822.0,18482.0,19282.0,22130.0,18254.0,20640.0,20210.0,27217.666666666668,28631.75,25867.208333333332,25192.944444444445,25173.31818181818,24322.76923076923,23587.26605504587,23038.25641025641,22515.534188034188,22346.23263888889
201904,2019-07-12,24845,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,22730,37670,37670,34108,37670,37670,6019,6019,6019.0,6019,6019.0,4237.0,18296.0,21628.0,22857.0,20319.0,19905.0,20242.0,5,3,21,2,18,0,0,0,23288.0,28231.0,28529.0,22766.0,20552.0,21886.0,22730.0,20324.0,19450.0,20433.0,22625.0,27162.0,28230.833333333332,25927.916666666668,25220.09259259259,25246.136363636364,24374.128205128207,23597.889908256882,23070.52564102564,22526.850427350426,22356.92013888889
201904,2019-07-13,21979,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,17240,26367,26750,34108,37670,37670,14482,14482,14482.0,6019,6019.0,4237.0,16038.0,17675.0,18319.0,20319.0,19905.0,20242.0,6,3,22,3,19,0,0,0,24845.0,21928.0,18304.0,17245.0,18709.0,17240.0,16481.0,18723.0,15563.0,18039.0,21590.0,26597.666666666668,27923.833333333332,26014.541666666668,25299.59259259259,25290.969696969696,24401.24358974359,23639.366972477063,23105.108974358973,22545.70512820513,22364.628472222223
201904,2019-07-15,35745,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,34108,34108,37125,34108,37670,37670,24235,21368,15238.0,6019,6019.0,4237.0,28065.0,25916.0,25451.0,20319.0,19905.0,20242.0,1,4,24,5,21,0,0,0,21979.0,29490.0,40878.0,27975.0,27768.0,28264.0,28806.0,16370.0,24026.0,22188.0,21618.0,26606.166666666668,28230.083333333332,26211.791666666668,25360.14814814815,25362.772727272728,24471.73076923077,23669.238532110092,23146.23717948718,22562.542735042734,22365.979166666668
201904,2019-07-16,34473,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,33159,33159,33159,34108,37670,37670,21404,19503,4237.0,6019,6019.0,4237.0,26819.0,24024.0,22153.0,20319.0,19905.0,20242.0,2,0,25,6,22,0,0,0,35745.0,32946.0,35960.0,24555.0,28141.0,31590.0,26248.0,21404.0,28593.0,19172.0,20794.0,27648.666666666668,27802.333333333332,26535.541666666668,25507.87037037037,25476.121212121212,24560.69230769231,23846.990825688074,23221.358974358973,22620.478632478633,22415.03125
201904,2019-07-17,29247,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,30684,30684,32757,34108,37670,37670,19783,18209,18209.0,6019,6019.0,4237.0,23648.0,21359.0,22987.0,20319.0,19905.0,20242.0,3,3,26,7,23,0,0,0,34473.0,27089.0,28505.0,24923.0,29737.0,14019.0,23771.0,19676.0,28872.0,27767.0,33618.0,27903.166666666668,27678.416666666668,26948.791666666668,25625.12962962963,25519.803030303032,24666.141025641027,23966.889908256882,23259.05128205128,22685.86752136752,22462.527777777777
201904,2019-07-18,24514,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,23196,30789,32369,34108,37670,37670,12205,12205,7910.0,6019,6019.0,4237.0,18291.0,19678.0,20887.0,20319.0,19905.0,20242.0,4,3,27,8,24,0,0,0,29247.0,23288.0,23622.0,22909.0,26518.0,33709.0,12205.0,18999.0,21578.0,22127.0,30351.0,28262.833333333332,27740.25,27128.958333333332,25616.055555555555,25750.530303030304,24736.346153846152,24054.697247706423,23261.45512820513,22692.19230769231,22447.350694444445
201904,2019-07-19,23204,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,22730,37670,37670,34108,37670,37670,6019,6019,6019.0,6019,6019.0,4237.0,18296.0,21628.0,22857.0,20319.0,19905.0,20242.0,5,3,28,9,25,0,0,0,24514.0,24845.0,28231.0,21684.0,22805.0,30682.0,6019.0,18023.0,19404.0,20770.0,26421.0,28467.166666666668,27814.583333333332,27195.833333333332,25578.944444444445,25611.21212121212,24894.153846153848,24105.29357798165,23280.27564102564,22702.393162393164,22427.083333333332
201904,2019-07-20,16910,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,17240,26367,26750,34108,37670,37670,14482,14482,14482.0,6019,6019.0,4237.0,16038.0,17675.0,18319.0,20319.0,19905.0,20242.0,6,3,29,11,26,0,0,0,23204.0,21979.0,21928.0,14854.0,19187.0,22166.0,14482.0,22071.0,15675.0,20358.0,23818.0,28193.666666666668,27395.666666666668,27259.166666666668,25586.333333333332,25497.909090909092,25114.47435897436,24152.825688073393,23304.634615384617,22712.79487179487,22415.913194444445
201904,2019-07-22,30495,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,34108,34108,37125,34108,37670,37670,24235,21368,15238.0,6019,6019.0,4237.0,28065.0,25916.0,25451.0,20319.0,19905.0,20242.0,1,3,0,13,28,1,0,0,16910.0,35745.0,29490.0,25046.0,31607.0,31839.0,24235.0,16352.0,19700.0,19221.0,20466.0,27348.833333333332,26977.5,27344.833333333332,25544.166666666668,25418.272727272728,25145.602564102563,24105.477064220184,23312.55128205128,22698.05982905983,22391.927083333332
201904,2019-07-23,26327,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,33159,33159,33159,34108,37670,37670,21404,19503,4237.0,6019,6019.0,4237.0,26819.0,24024.0,22153.0,20319.0,19905.0,20242.0,2,3,1,14,29,0,0,0,30495.0,34473.0,32946.0,22489.0,24135.0,26576.0,21695.0,25267.0,16251.0,14852.0,16719.0,26473.833333333332,27061.25,27571.875,25523.574074074073,25397.909090909092,25225.858974358973,24235.229357798165,23381.75,22746.239316239316,22426.75
201904,2019-07-24,25039,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,30684,30684,32757,34108,37670,37670,19783,18209,18209.0,6019,6019.0,4237.0,23648.0,21359.0,22987.0,20319.0,19905.0,20242.0,3,3,2,15,30,0,0,0,26327.0,29247.0,27089.0,30955.0,20189.0,24567.0,19783.0,23050.0,18409.0,20786.0,21209.0,25116.166666666668,26509.666666666668,27731.791666666668,25564.166666666668,25394.136363636364,25285.24358974359,24244.954128440368,23446.339743589742,22795.277777777777,22460.11111111111
201904,2019-07-25,26479,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,23196,30789,32369,34108,37670,37670,12205,12205,7910.0,6019,6019.0,4237.0,18291.0,19678.0,20887.0,20319.0,23895.0,20242.0,4,3,3,16,0,0,0,1,25039.0,24514.0,23288.0,28099.0,19845.0,21822.0,18482.0,19509.0,19491.0,21374.0,20768.0,24414.833333333332,26338.833333333332,27485.291666666668,25653.98148148148,25401.28787878788,25352.628205128207,24263.201834862386,23488.839743589742,22813.452991452992,22473.409722222223
201904,2019-07-26,32467,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,22730,37670,37670,34108,37670,37670,6019,6019,6019.0,6019,6019.0,4237.0,18296.0,21628.0,22857.0,20319.0,19905.0,20242.0,5,3,4,17,1,0,0,0,26479.0,23204.0,24845.0,28529.0,19248.0,20552.0,21886.0,19134.0,22905.0,20627.0,19990.0,24742.333333333332,26604.75,27417.791666666668,25776.833333333332,25471.848484848484,25455.153846153848,24327.146788990827,23533.634615384617,22835.26923076923,22493.239583333332
201904,2019-07-27,16933,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,17240,26367,26750,34108,37670,37670,14482,14482,14482.0,6019,6019.0,4237.0,16038.0,17675.0,18319.0,20319.0,19905.0,20242.0,6,3,5,18,2,0,0,0,32467.0,16910.0,21979.0,18304.0,15990.0,18709.0,17240.0,19502.0,17237.0,19174.0,21069.0,26286.166666666668,27239.916666666668,27581.875,26021.62962962963,25652.378787878788,25590.80769230769,24449.467889908257,23594.92948717949,22885.86752136752,22536.5625
201904,2019-07-29,8878,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,34108,34108,37125,34108,37670,37670,24235,21368,15238.0,6019,6019.0,4237.0,28065.0,25916.0,25451.0,20319.0,19905.0,20242.0,1,2,7,20,4,0,0,0,16933.0,30495.0,35745.0,40878.0,27636.0,27768.0,28264.0,15226.0,21580.0,25085.0,20357.0,26290.0,26819.416666666668,27524.75,26039.09259259259,25625.469696969696,25586.871794871793,24425.89908256881,23592.98076923077,22876.290598290598,22522.20138888889
201904,2019-07-30,32408,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,33159,33159,33159,34108,37670,37670,21404,19503,4237.0,6019,6019.0,4237.0,26819.0,24024.0,22153.0,20319.0,19905.0,20242.0,2,1,8,21,5,0,0,0,8878.0,26327.0,34473.0,35960.0,26662.0,28141.0,31590.0,22498.0,20529.0,21436.0,10100.0,22687.166666666668,24580.5,26191.416666666668,25691.722222222223,25339.257575757576,25338.333333333332,24367.660550458717,23511.55769230769,22807.029914529914,22482.34375
201904,2019-07-31,34405,201902,28662377.0,14962854.0,87114481.0,4609903.0,25780818.0,228069.0,24099294.0,11672087.0,7582095.0,8950986.0,392847.0,45333.0,788880.0,11125003.0,30684,30684,32757,34108,37670,37670,19783,18209,18209.0,6019,6019.0,4237.0,23648.0,21359.0,22987.0,20319.0,19905.0,20242.0,3,4,9,22,6,0,0,0,32408.0,25039.0,29247.0,28505.0,26196.0,29737.0,14019.0,21197.0,22222.0,36394.0,24456.0,23700.666666666668,24408.416666666668,26043.416666666668,25798.12962962963,25403.909090909092,25348.82051282051,24458.577981651375,23587.70512820513,22853.918803418805,22559.802083333332
201905,2019-08-01,38350,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,33709,33709,33709,33709,37670,37670,19845,12205,12205.0,6935,6019.0,4237.0,25953.0,21599.0,21729.0,22697.0,21042.0,20432.0,4,4,11,23,7,0,0,0,34405.0,26479.0,24514.0,23622.0,27873.0,26518.0,33709.0,19842.0,27633.0,31564.0,28170.0,25261.666666666668,24838.25,26289.25,25950.14814814815,25474.636363636364,25610.17948717949,24579.75229357798,23665.80128205128,22845.418803418805,22594.347222222223
201905,2019-08-02,35334,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,30682,37670,37670,33709,37670,37670,19248,6019,6019.0,6935,6019.0,4237.0,24770.0,22844.0,22352.0,22697.0,21042.0,20432.0,5,0,12,24,8,0,0,0,38350.0,32467.0,23204.0,28231.0,30563.0,22805.0,30682.0,20379.0,26509.0,26063.0,27081.0,27240.166666666668,25991.25,26902.916666666668,26144.166666666668,25653.909090909092,25669.67948717949,24749.550458715596,23734.5,22874.418803418805,22629.694444444445
201905,2019-08-03,26959,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,22166,26367,26750,33709,37670,37670,15990,14482,14482.0,6935,6019.0,4237.0,19013.0,18273.0,18488.0,22697.0,21042.0,20432.0,6,3,13,25,9,0,0,0,35334.0,16933.0,16910.0,21928.0,24657.0,19187.0,22166.0,24820.0,19583.0,22109.0,22451.0,27718.0,27002.083333333332,27198.875,26232.51851851852,25843.742424242424,25729.32051282051,24886.75229357798,23791.07051282051,22914.03846153846,22658.350694444445
201905,2019-08-05,40958,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,31839,34108,37125,33709,37670,37670,27636,21404,15238.0,6935,6019.0,4237.0,29713.0,27647.0,26054.0,22697.0,21042.0,20432.0,1,3,15,27,12,0,0,0,26959.0,8878.0,30495.0,29490.0,38873.0,31607.0,31839.0,23023.0,28029.0,22571.0,22982.0,29389.0,27839.5,27408.5,26275.14814814815,25961.5,25790.76923076923,24906.376146788993,23838.352564102563,22934.764957264957,22674.003472222223
201905,2019-08-06,35868,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,28141,33159,33159,33709,37670,37670,24135,19676,4237.0,6935,6019.0,4237.0,26378.0,25315.0,24627.0,22697.0,23895.0,20432.0,2,3,16,28,13,0,0,0,40958.0,32408.0,26327.0,32946.0,31178.0,24135.0,26576.0,34108.0,24595.0,17512.0,17448.0,34735.666666666664,28711.416666666668,27886.333333333332,26313.75925925926,26103.18181818182,25907.67948717949,25070.91743119266,23921.23076923077,23013.34188034188,22736.42013888889
201905,2019-08-07,27378,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,29737,30684,32757,33709,37670,37670,14019,14019,14019.0,6935,6019.0,4237.0,22942.0,22291.0,22653.0,22697.0,21042.0,20432.0,3,3,17,29,14,0,0,0,35868.0,34405.0,25039.0,27089.0,27656.0,20189.0,24567.0,33159.0,20352.0,11253.0,21190.0,35312.333333333336,29506.5,28008.083333333332,26400.61111111111,26280.954545454544,26026.80769230769,25087.064220183485,23993.49358974359,23091.786324786324,22800.378472222223
201905,2019-08-08,27244,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,33709,33709,33709,33709,37670,37670,19845,12205,12205.0,6935,6019.0,4237.0,25953.0,21599.0,21729.0,22697.0,21042.0,20432.0,4,3,18,30,15,0,0,0,27378.0,38350.0,26479.0,23288.0,23813.0,19845.0,21822.0,30684.0,19638.0,24172.0,19253.0,34141.166666666664,29701.416666666668,28020.125,26395.462962962964,26389.878787878788,26062.846153846152,25034.02752293578,24038.53205128205,23160.696581196582,22821.864583333332
201905,2019-08-09,23770,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,30682,37670,37670,33709,37670,37670,19248,6019,6019.0,6935,6019.0,4237.0,24770.0,22844.0,22352.0,22697.0,21042.0,20432.0,5,3,19,32,16,0,1,0,27244.0,35334.0,32467.0,24845.0,22815.0,19248.0,20552.0,23196.0,19265.0,20846.0,17827.0,32290.166666666668,29765.166666666668,28184.958333333332,26459.0,26501.984848484848,26132.358974358973,25002.467889908257,24087.28846153846,23173.824786324785,22849.61111111111
201905,2019-08-10,21439,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,22166,26367,26750,33709,37670,37670,15990,14482,14482.0,6935,6019.0,4237.0,19013.0,18273.0,18488.0,22697.0,21042.0,20432.0,6,3,20,0,17,0,0,0,23770.0,26959.0,16933.0,21979.0,17933.0,15990.0,18709.0,22548.0,16182.0,22287.0,16129.0,30362.833333333332,29040.416666666668,28140.166666666668,26476.685185185186,26570.5,26173.615384615383,25007.73394495413,24116.166666666668,23186.32051282051,22870.246527777777
201905,2019-08-12,29413,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,31839,34108,37125,33709,37670,37670,27636,21404,15238.0,6935,6019.0,4237.0,29713.0,27647.0,26054.0,22697.0,21042.0,20432.0,1,3,22,2,19,0,0,0,21439.0,40958.0,8878.0,35745.0,26025.0,27636.0,27768.0,15952.0,21368.0,20705.0,15962.0,29442.833333333332,29415.916666666668,28117.666666666668,26541.61111111111,26653.060606060608,26208.615384615383,24997.559633027522,24149.865384615383,23182.696581196582,22888.684027777777
201905,2019-08-13,26166,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,28141,33159,33159,33709,37670,37670,24135,19676,4237.0,6935,6019.0,4237.0,26378.0,25315.0,22705.0,22697.0,21042.0,20432.0,2,3,23,3,20,0,0,0,29413.0,35868.0,32408.0,34473.0,22694.0,26662.0,28141.0,24914.0,19503.0,16749.0,14536.0,27518.666666666668,31127.166666666668,27853.833333333332,26604.35185185185,26679.984848484848,26229.70512820513,25121.05504587156,24201.4358974359,23219.910256410258,22935.38888888889
201905,2019-08-14,26343,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,29737,30684,32757,33709,37670,37670,14019,14019,14019.0,6935,6019.0,4237.0,22942.0,22291.0,22653.0,22697.0,21042.0,20432.0,3,3,24,4,21,0,0,0,26166.0,27378.0,34405.0,29247.0,18779.0,26196.0,29737.0,21404.0,18209.0,30352.0,21059.0,25901.666666666668,30607.0,27507.708333333332,26668.64814814815,26672.469696969696,26204.384615384617,25132.54128440367,24244.147435897437,23260.153846153848,22975.770833333332
201905,2019-08-15,29868,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,33709,33709,33709,33709,37670,37670,19845,12205,12205.0,6935,6019.0,4237.0,25953.0,21599.0,21729.0,22697.0,21042.0,20432.0,4,4,25,5,22,0,0,0,26343.0,27244.0,38350.0,24514.0,21831.0,27873.0,26518.0,20352.0,16298.0,26191.0,22742.0,25729.166666666668,29935.166666666668,27386.708333333332,26808.722222222223,26674.696969696968,26160.871794871793,25177.853211009173,24296.28846153846,23243.021367521367,22994.118055555555
201905,2019-08-16,35792,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,30682,37670,37670,33709,37670,37670,19248,6019,6019.0,6935,6019.0,4237.0,24770.0,22844.0,22352.0,22697.0,21042.0,20432.0,5,0,26,6,23,0,0,0,29868.0,23770.0,35334.0,23204.0,22766.0,30563.0,22805.0,19282.0,21127.0,23204.0,30075.0,26166.5,29228.333333333332,27609.791666666668,26957.555555555555,26704.924242424244,26203.82051282051,25265.155963302754,24383.27564102564,23258.735042735043,23018.86111111111
201905,2019-08-17,24039,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,22166,26367,26750,33709,37670,37670,15990,14482,14482.0,6935,6019.0,4237.0,19013.0,18273.0,18488.0,22697.0,21042.0,20432.0,6,3,27,7,24,0,0,0,35792.0,21439.0,26959.0,16910.0,17245.0,24657.0,19187.0,22730.0,17413.0,19883.0,24401.0,28170.166666666668,29266.5,28134.291666666668,27198.777777777777,26784.151515151516,26370.32051282051,25416.623853211007,24477.28205128205,23312.529914529914,23038.711805555555
201905,2019-08-19,34932,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,31839,34108,37125,33709,37670,37670,27636,21404,15238.0,6935,6019.0,4237.0,29713.0,27647.0,26054.0,22697.0,21042.0,20432.0,1,3,29,9,26,0,0,0,24039.0,29413.0,40958.0,30495.0,27975.0,38873.0,31607.0,16481.0,23784.0,19914.0,20891.0,28603.5,29023.166666666668,28431.333333333332,27324.59259259259,26774.78787878788,26432.52564102564,25428.633027522937,24519.75641025641,23330.290598290598,23037.45486111111
201905,2019-08-20,31811,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,28141,33159,33159,33709,37670,37670,24135,19676,4237.0,6935,6019.0,4237.0,26378.0,25315.0,22705.0,22697.0,21042.0,20432.0,2,3,30,11,27,0,0,0,34932.0,26166.0,35868.0,26327.0,24555.0,31178.0,24135.0,28806.0,22368.0,14990.0,14822.0,29523.333333333332,28521.0,28616.208333333332,27453.425925925927,26715.075757575756,26475.153846153848,25597.908256880735,24591.21794871795,23394.470085470086,23086.208333333332
201905,2019-08-21,26919,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,29737,30684,32757,33709,37670,37670,14019,14019,14019.0,6935,6019.0,4237.0,22942.0,22291.0,22653.0,22697.0,21042.0,20432.0,3,3,32,12,28,0,0,0,31811.0,26343.0,27378.0,25039.0,24923.0,27656.0,20189.0,26248.0,20147.0,21886.0,21815.0,30464.166666666668,28182.916666666668,28844.708333333332,27587.796296296296,26724.666666666668,26573.5641025641,25625.477064220184,24651.75,23466.3547008547,23145.197916666668
201905,2019-08-22,23568,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,33709,33709,33709,33709,37670,37670,19845,12205,12205.0,6935,6019.0,4237.0,25953.0,21599.0,21729.0,22697.0,21042.0,20432.0,4,3,0,13,29,1,0,0,26919.0,29868.0,27244.0,26479.0,22909.0,23813.0,19845.0,23771.0,18383.0,19761.0,20085.0,30560.166666666668,28144.666666666668,28923.041666666668,27624.75925925926,26713.5,26659.846153846152,25631.633027522937,24695.160256410258,23487.863247863246,23162.92013888889
201905,2019-08-23,27023,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,30682,37670,37670,33709,37670,37670,19248,6019,6019.0,6935,6019.0,4237.0,24770.0,22844.0,22352.0,22697.0,21042.0,20432.0,5,3,1,14,30,0,0,1,23568.0,35792.0,23770.0,32467.0,21684.0,22815.0,19248.0,12205.0,18298.0,20657.0,20899.0,29510.166666666668,27838.333333333332,28801.75,27636.962962962964,26709.78787878788,26707.576923076922,25629.770642201835,24728.397435897437,23504.13247863248,23175.01388888889
201905,2019-08-24,22061,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,22166,26367,26750,33709,37670,37670,15990,14482,14482.0,6935,6019.0,4237.0,19013.0,18273.0,18488.0,22697.0,23895.0,20432.0,6,3,2,15,32,0,0,0,27023.0,24039.0,21439.0,16933.0,14854.0,17933.0,15990.0,6019.0,15108.0,18597.0,18198.0,28048.666666666668,28109.416666666668,28574.916666666668,27735.833333333332,26773.545454545456,26807.25641025641,25765.715596330276,24784.326923076922,23531.337606837606,23196.277777777777
201905,2019-08-26,30589,201903,31397448.0,14698664.0,100703425.0,5673544.0,26916515.0,292812.0,26699689.0,13956227.0,8469653.0,9043973.0,390006.0,45511.0,791135.0,11115779.0,31839,34108,37125,33709,37670,37670,27636,21404,15238.0,6935,6019.0,4237.0,29713.0,27647.0,26054.0,22697.0,21042.0,20432.0,1,3,4,17,1,0,0,0,22061.0,34932.0,29413.0,8878.0,25046.0,26025.0,27636.0,14482.0,23176.0,20617.0,17945.0,27719.0,28161.25,28788.583333333332,27869.296296296296,26836.090909090908,26885.089743589742,25912.889908256882,24828.897435897437,23546.141025641027,23209.690972222223
